id_entrada,id_camara,latitud,longitud,nivel_ocupacion,anio,mes,dia,hora,minuto,carretera_numero,carretera_letra_A,carretera_letra_M,carretera_letra_N,franja_horaria_mañana,franja_horaria_noche,franja_horaria_tarde
7472,660,0.6064915988766444,0.6001310040223897,1,0.0,1.0,0.16666666666666669,0.33333333333333337,0.5254237288135594,0.1111111111111111,1,0,0,0,0,1
12783,866,0.5850760981093899,0.4510876376096231,1,0.0,1.0,0.13333333333333333,0.1333333333333333,0.01694915254237288,0.5555555555555556,1,0,0,1,0,0
8839,696,0.5162847645518767,0.5936183613955786,1,0.0,1.0,0.1,0.4,0.3559322033898305,0.2222222222222222,1,0,0,0,0,1
4388,169709,0.9975125810330283,0.05864019978113433,0,0.0,1.0,0.23333333333333334,0.4666666666666667,0.6440677966101694,1.0,0,1,0,0,0,1
15425,971,0.40704053883786884,0.5328174215318588,0,0.0,1.0,0.0,0.6666666666666666,0.23728813559322035,0.8888888888888888,0,1,0,0,0,1
8408,677,0.6373937395366696,0.8278716816602261,2,0.0,0.9,0.9666666666666667,0.4,0.3728813559322034,0.1111111111111111,1,0,0,0,0,1
14173,877,0.6031107895795955,0.43031403532075796,2,0.0,1.0,0.06666666666666668,0.1333333333333333,0.3220338983050847,0.5555555555555556,1,0,0,1,0,0
9881,731,0.45646899988401657,0.50958198524427,1,0.0,1.0,0.1,0.06666666666666665,0.4576271186440678,0.3333333333333333,1,0,0,1,0,0
9563,726,0.2948577487286883,0.9320529309333123,0,0.0,1.0,0.13333333333333333,0.1333333333333333,0.3220338983050847,0.2222222222222222,1,0,0,1,0,0
15534,971,0.40704053883786884,0.5328174215318588,1,0.0,1.0,0.26666666666666666,0.5333333333333333,0.3389830508474576,0.8888888888888888,0,1,0,0,0,1
6467,598,0.7055544568968415,0.5359360283721868,0,0.0,1.0,0.1,0.8666666666666666,0.6440677966101694,0.0,1,0,0,0,1,0
12532,864,0.6108236519248962,0.42112096826795664,1,0.0,1.0,0.3333333333333333,0.5333333333333333,0.4576271186440678,0.5555555555555556,1,0,0,0,0,1
6942,634,0.6051857247795951,0.54005995086598,1,0.0,1.0,0.3333333333333333,0.5333333333333333,0.1694915254237288,0.1111111111111111,1,0,0,0,0,1
8715,696,0.5162847645518767,0.5936183613955786,1,0.0,0.9,0.9,0.7999999999999999,0.8813559322033898,0.2222222222222222,1,0,0,0,1,0
10297,771,0.35936848540578836,0.40862776166031534,1,0.0,1.0,0.23333333333333334,0.33333333333333337,0.5932203389830508,0.7777777777777777,1,0,0,0,0,1
9674,726,0.2948577487286883,0.9320529309333123,1,0.0,1.0,0.3666666666666667,0.1333333333333333,0.2033898305084746,0.2222222222222222,1,0,0,1,0,0
15056,926,0.4875471901733732,0.48148372571733944,1,1.0,0.1,0.4,0.5333333333333333,0.8813559322033898,0.6666666666666666,0,1,0,0,0,1
166,1004,0.6857702557204703,0.462843445811421,1,0.0,1.0,0.1,0.4,0.6610169491525424,0.6666666666666666,0,1,0,0,0,1
11122,791,0.5094577827175755,0.36292783974442244,0,0.0,1.0,0.5,0.19999999999999996,0.22033898305084745,0.4444444444444444,1,0,0,1,0,0
15982,773,0.3913797846239504,0.4282983962148048,1,1.0,0.1,0.6333333333333333,0.6,0.01694915254237288,0.7777777777777777,1,0,0,0,0,1
2519,1162,0.6869440126298514,0.2520451538214328,1,0.0,0.9,0.9999999999999999,0.1333333333333333,0.0,0.5555555555555556,1,0,0,1,0,0
7836,668,0.6306287137098465,0.8009725396088738,2,0.0,1.0,0.16666666666666669,0.4,0.1016949152542373,0.1111111111111111,1,0,0,0,0,1
7694,668,0.6306287137098465,0.8009725396088738,2,0.0,0.9,0.9666666666666667,0.4,0.6779661016949152,0.1111111111111111,1,0,0,0,0,1
